objno_deep2,z_pred
12024340,0.46464335539379775
12003490,0.5807359463530676
13041589,1.1810731127802934
14011077,0.6609109566557276
11051906,0.45026918142154204
14100569,1.04265740554199
14028497,1.210954347520906
14028048,0.8329808605365936
12008170,0.4279580682045641
13047725,0.2533371955725992
12012414,0.9702678145378869
11046499,0.6752088775623819
12004116,0.8055965212004373
14022382,0.453284790272016
12024253,1.2909450461372498
12007934,0.7694621152900412
13063321,0.7267886559217351
13020524,1.2985285131129425
13026042,0.9990748402205105
11026861,0.8927339767132396
13033547,0.6200708567270568
14005496,0.75739796868025
12009337,0.3775092470251819
12009314,0.9526826354510147
13043565,0.24473545550083833
13034634,1.08535610217123
11040794,0.7647940023450619
12024004,0.9949148649547155
11051273,0.9526826354510147
12023331,0.3804553428095966
14021930,0.47679161883747667
13032193,0.24854865309134247
14013785,0.6172986939458451
13035249,0.9720857876091022
12011561,1.3603180207669539
12016407,0.7324194661564484
13010539,1.3622327808057304
11032667,1.1952378610510257
13033205,0.4706747362070346
14012216,0.48056440023136104
12020903,1.2815088143293405
11045907,1.04265740554199
13003863,0.7398366603528486
13041633,0.7239887287420663
14016774,0.5226804951961576
14017658,1.1943296018641374
14021938,0.48059441761213456
13057447,0.6455894039381533
13027375,1.219473752513382
13051176,0.92639559741604
11045723,0.5208753717879506
13101020,0.7297151044468865
12101421,0.9526826354510147
13058241,0.5934469046825721
13027930,0.37449574479291486
12005326,1.227748976556488
13043083,0.8031573152803664
11037849,0.4523037913413517
13018986,1.4503293840355722
12003740,0.6588519316401521
13009817,0.4993403961444863
13036568,1.3465938812112848
12019983,1.105919025758646
13025410,0.575945103915247
14039983,0.5316293729441269
13042412,0.9526826354510147
11032508,0.7666065353754631
12012065,0.9900274349807298
13063490,0.4780257665396938
14024221,0.3950009678236349
13010991,0.9667776368153489
11051456,0.815534404737747
11020672,0.813847389327909
14100566,0.6848039319215133
13055074,1.0746033426896255
12017092,1.1500007384097335
12024409,0.9408159787345945
12020984,0.4987549079231323
13058800,0.5489445627336164
14034152,0.4191760448283667
13010107,1.1890862448908068
14012143,0.6671189883967883
12012170,0.6943207277188738
12005063,0.6853736552603239
11021284,0.6741321191206276
11039610,0.4825031376656673
11040153,0.8614959421727164
11045655,0.7934645735665672
13050238,0.23848685482012794
13017849,0.2370446548848703
13009718,0.5618040328291726
13019294,0.781927926127421
13018673,0.42742130339690065
12021367,0.7369688189558875
12015681,0.6048671991081619
13059430,0.9356375817116471
12012425,1.2074653822201982
11026246,0.9334697784597846
13003612,0.6140725685311126
11013638,0.873574908874255
11031881,0.6771960511258038
11007598,0.6851332749036512
12012218,0.7076093286810469
13033207,0.38184178441105376
12008715,1.371345590305883
13059362,0.42550376543083274
11032332,0.8234470342142393
13050287,1.0531947945349374
12004417,0.25079510879572825
12020728,0.9526826354510147
13058822,0.5738693346899503
11034074,0.7744737336128469
13003141,1.0666983539143151
11027545,0.7260657320911839
11047036,0.39697862963932934
12016993,0.42454688916406885
13003874,0.7097828391240623
12012167,0.9526826354510147
14022769,0.7164115557078774
14006545,0.609637021931573
13042722,0.9526826354510147
12029182,0.4204747044999914
12020346,0.47328512644348836
12024459,1.4620457174283765
12012031,0.7843435790492606
14012864,0.7027246383472543
12019627,0.9237980787901791
13018616,0.5481402058094553
12021344,1.0633872755351077
13010509,0.7082389577085659
13101170,1.064856254009852
12016224,0.6081185953419644
12010897,1.3027525411376246
12019476,0.3646845345702803
12009152,0.5446027962706799
11040071,0.7731341065596317
14100329,0.6564868847686427
14028097,0.5332507172252107
13033517,0.36109079164237073
13063753,0.735283323617447
13004372,1.358870195374279
12027512,1.0782907836360538
12101131,1.267142219522362
14039520,1.1137948599076972
13063099,0.8137793978093291
14006168,0.9576887386087855
13063594,0.7194541722033427
13033927,0.7107168661601994
11050699,1.2173199178426413
11052102,0.5778530217698452
13012401,1.156478950759779
11026682,0.5696907735980671
14100307,0.42789334856516187
11031998,0.9225913653736082
13019070,0.6265809809366434
14016819,0.5084206947208861
14017053,0.921706447616501
13055236,0.6209323673996002
13019090,1.4219803091144798
12024189,0.4348278235661454
